SK_ID_CURR,TARGET
101467,0.08717730366923174
101472,0.14063476216356094
101478,0.09252964032687316
101497,0.09125455245873522
101504,0.08096527376468383
101547,0.0835037414456379
101548,0.1047606169579083
101555,0.0900690344782031
101570,0.09947910397784837
101572,0.08132367260233785
101578,0.08688828871293101
101580,0.12024805733094333
101588,0.10149389983624298
101602,0.08696755063414664
101610,0.10083551275495463
101614,0.12374556939043402
101616,0.10363892772086718
101643,0.10765810751362213
101644,0.10598020923123617
101649,0.09530822178899441
101650,0.10316676061229958
101665,0.06672302555518853
101667,0.1152826402336773
101669,0.06668639599618725
101674,0.10934395271443872
101675,0.09152458584540021
101678,0.11042691298202978
101682,0.08906625138911982
101686,0.10670605014676593
101697,0.14721875294439396
101700,0.10046233026835198
101711,0.0756404205695611
101714,0.057061165229394965
101715,0.11764912831043715
101728,0.09629031778661615
101732,0.08291396278864514
101757,0.09347864537134304
101758,0.10776906304651229
101759,0.10505172588792812
101762,0.055858935466111787
101764,0.08679006640338008
101780,0.11889815815121067
101784,0.10629983126346332
101789,0.07513333825789867
101816,0.08870612834173505
101819,0.07799912238146552
101827,0.058884272958074906
101863,0.1106059098559562
101867,0.12283841031129204
101870,0.06985244404558544
101873,0.11740546880926943
101878,0.0897698140707592
101879,0.06558187337248411
101880,0.075354187859299
101887,0.10694076187220669
101897,0.0693708195905111
101901,0.07510724112685566
101903,0.14956732738394155
101920,0.09634873374850488
101921,0.090329289809724
101922,0.08509884745508274
101961,0.12880134320999298
101962,0.08472662143517441
101971,0.09199118966099715
101976,0.12385866450019009
102002,0.10719752945465663
102005,0.07713064248800963
102007,0.14357738086984884
102017,0.07637503551894127
102019,0.131180693411334
102029,0.06742753688266272
102051,0.09752172081441007
102052,0.07105668343730857
102054,0.08337851842866485
102062,0.12528453642932758
102067,0.10580753404589012
102068,0.09597265484517455
102070,0.07913671703839047
102090,0.08651135053087207
102092,0.13017113299716448
102099,0.12970703382458046
102100,0.058009758184532745
102112,0.10559605987646983
102113,0.09452268414392263
102122,0.11247396049859058
102123,0.08435177641036808
102125,0.07698463325594962
102126,0.09663451232001312
102146,0.0969248269452098
102147,0.10723298588497175
102151,0.09713335520861831
102158,0.0850936195555811
102159,0.08276923417926957
102162,0.07360286658268567
102165,0.08012815783357762
102166,0.11183445270488254
102174,0.08373783312688311
102193,0.13861619710110298
102198,0.08660914841592382
102205,0.10291007022099505
102206,0.09439170808194074
102218,0.09696423436349391
102221,0.09760717241296064
102230,0.09385097787916845
102238,0.09596713723002363
102248,0.06432476003818173
102252,0.10670377923403429
102259,0.0764743076168325
102262,0.10122694021650026
102273,0.0722622170532738
102286,0.08611313390425909
102293,0.09597439955903417
102294,0.06968080912185885
102296,0.08827213240513071
102298,0.10724662516660756
102303,0.07931880364853451
102309,0.10982510278180915
102315,0.06988845093393593
102340,0.07773345069768801
102342,0.08178243268890789
102344,0.08848985166323524
102346,0.12605500207372203
102347,0.07133558466608113
102374,0.1142206994730558
102380,0.10866124742222501
102387,0.09564058567891083
102393,0.08052205314528278
102403,0.09134817490755558
102413,0.10393073115988816
102414,0.061791915606030444
102415,0.08892210293410353
102416,0.08882279146657418
102439,0.10321130599358691
102441,0.08069561301368118
102443,0.07870273960467422
102444,0.08211246730624022
102445,0.13803413397342115
102448,0.073261596075705
102449,0.09870493787636646
102450,0.14155317722606825
102456,0.08406682682694612
102458,0.09909373809825042
102459,0.08323093499940057
102465,0.06467868911327605
102470,0.12380249395727236
102471,0.0746943564639097
102475,0.13035675468704197
102476,0.12111164379619951
102506,0.08333754738561273
102509,0.0762459730608522
102519,0.08904160351181471
102522,0.0763682501828892
102545,0.08578783344949424
102549,0.11113419056446333
102562,0.0693249239291052
102563,0.08577656890434245
102568,0.12425518222952019
102582,0.10709143870408845
102592,0.06421377868455876
102597,0.09299723120727854
102605,0.11238387636940537
102614,0.09975567671185762
102617,0.09738436028866711
102634,0.0776691487887875
102652,0.08222765292289441
102655,0.05366993102753845
102671,0.07084365479137823
102694,0.08689295295684925
102701,0.11220916857884909
102703,0.06664621445282677
102704,0.07591005219276806
102713,0.0501076383867386
102720,0.11612647221336803
102731,0.0690159284605923
102733,0.082030102309974
102749,0.13002966439124863
102755,0.07850070733772842
102763,0.07657056780915325
102770,0.11822067681401033
102772,0.1068517346881924
102799,0.10500934326856734
102838,0.08717608554274456
102854,0.08013456535520735
102862,0.1281830121803028
102863,0.09963124732150443
102867,0.08113784311575557
102868,0.07585175165233442
102878,0.08811905778589857
102887,0.09823264622053994
102898,0.12838013837840714
102904,0.09077588095945659
102912,0.1205957317662488
102919,0.07560729803335473
102927,0.08431582352332406
102932,0.09654644514219
102933,0.13875336945053984
102935,0.06936312936209378
102958,0.1074993798727947
102969,0.10163879891176048
102971,0.08334764501940858
102975,0.07405737907512175
102979,0.09598768719937215
102982,0.06564130186160912
102987,0.10525976132494531
102989,0.09103912232353012
102995,0.09321538007883076
102996,0.08248245703314137
103000,0.0688513389384112
103001,0.10829287959911008
103004,0.08692771696951428
103010,0.08759803472815676
103025,0.10795625765039353
103029,0.09880906011644512
103046,0.10248992005775769
103056,0.07744124647452635
103062,0.09793542912320989
103078,0.11104370687948659
103083,0.06287145992505593
103092,0.10488149107537585
103096,0.08980511885739302
103097,0.10179304514999285
103102,0.1347112298274637
103112,0.0884861130859045
103132,0.06859635529130108
103144,0.09640496240689639
103145,0.07803716115334491
103146,0.07729164702651697
103147,0.11032940413601117
103158,0.08389421586132977
103171,0.1194166372715057
103173,0.07407282497096926
103184,0.09102643728235256
103195,0.10367233489534146
103196,0.07054308571814187
103206,0.08060998189029536
103230,0.099663678880988
103231,0.11260701787966285
103232,0.10430576075916713
103239,0.1163159837388123
103240,0.09957853617851821
103243,0.087929429516659
103252,0.10104385962201862
103258,0.09408112801366153
103259,0.09275758013226262
103279,0.07958597664692306
103280,0.06227884799708218
103286,0.09198776333501224
103287,0.13182027552755832
103290,0.092340461932303
103298,0.11399890005566335
103315,0.05398782212453743
103319,0.07203370040993225
103334,0.1291551302825895
103336,0.0992487285748474
103345,0.10066762257762116
103368,0.09199872377999824
103371,0.12015345403235952
103377,0.08210338301522614
103398,0.0800390791235931
103404,0.07067557907550788
103408,0.09978300602031946
103410,0.07734854665438674
103418,0.07453421454651576
103420,0.12321901184571317
103432,0.10797086608329935
103433,0.0832372339902866
103436,0.06779141321933127
103440,0.10045813406852361
103453,0.09110047338469196
103459,0.10196750040304423
103460,0.08559862245091361
103461,0.06972067458700984
103462,0.1130933080692845
103473,0.09508921865492061
103474,0.06529050629906652
103475,0.10522179393699357
103478,0.11783166968945756
103480,0.10639539809328666
103484,0.06645544428683393
103494,0.08553559273876918
103513,0.11414815533946586
103515,0.0906970619133518
103516,0.13909083529533567
103525,0.11306284131668319
103541,0.12565009862529875
103544,0.08157439995125351
103562,0.13007648860885868
103570,0.172400865036582
103572,0.13960035208495272
103574,0.08090933819601911
103575,0.10300150045056104
103591,0.114355428833244
103594,0.07730888663869755
103609,0.07498424707932821
103613,0.0746979746438557
103614,0.07500524711638387
103615,0.0676961381442974
103624,0.09954017465503635
103625,0.15711052869534212
103628,0.12320993245082722
103629,0.07276892834153248
103647,0.09279834244865441
103648,0.11452035902132275
103651,0.08666272402454413
103658,0.06941244438179298
103668,0.09088760713120497
103669,0.08367796849147967
103676,0.10411713902289974
103682,0.08276206903201727
103683,0.06264771306871815
103689,0.07239982461877346
103725,0.059558477409181264
103733,0.09048747328843305
103744,0.05832490368528593
103762,0.11034220569160506
103771,0.1193079031075964
103773,0.06560937104314594
103783,0.11414449050949411
103784,0.10457986933658918
103808,0.06498568977830031
103812,0.07511935827207222
103813,0.09568796032811078
103814,0.07727366745911393
103818,0.1365386291015233
103824,0.0935219836190203
103828,0.06509929050637711
103830,0.08806970329474202
103840,0.07594130994487192
103842,0.10365137175398545
103847,0.1231576153521074
103848,0.11479109878854317
103851,0.0655987028668117
103854,0.13018710500254826
103857,0.1630545515356161
103861,0.06013677429062804
103862,0.09809216140441084
103865,0.09679647808216812
103870,0.06493818121995179
103876,0.0907269632828778
103891,0.150537726900372
103908,0.07430710787973047
103914,0.09309175041397327
103918,0.10537511850762578
103940,0.09402174994606341
103963,0.12098678529533742
103966,0.11252647419836508
103971,0.12177681195756342
103980,0.10208550345687066
103984,0.07727307365228518
103985,0.07875804374754888
103998,0.13509650778194768
104019,0.08343455527126531
104026,0.08904092901460944
104035,0.11697163699451706
104044,0.07534626308544297
104045,0.09647864413356116
104047,0.10137195230874935
104051,0.07218607875153642
104058,0.08733405273068658
104063,0.0733235245057938
104066,0.09540598314316652
104087,0.05459094168004734
104089,0.09538524970881357
104095,0.0815497111774503
104098,0.12110051137673478
104104,0.05943488778870355
104110,0.09667251935056576
104120,0.08238123291716844
104122,0.06033007550625078
104131,0.09772339842432262
104132,0.11406948189380911
104135,0.06954020726815235
104136,0.09929503237158892
104149,0.0908281256293546
104150,0.08617015407187281
104156,0.1018197244877941
104165,0.11420405246470343
104175,0.0880589230195685
104179,0.12314418415877058
104184,0.09780363128912355
104206,0.07417174677080966
104216,0.10926257340213388
104230,0.14691564520070585
104257,0.05384892436232932
104272,0.05655385119082266
104273,0.10120860638604605
104278,0.057489093061945974
104294,0.10272620268592127
104295,0.08725963159939208
104297,0.07527755950032262
104298,0.10567736402502302
104308,0.11006235089111091
104318,0.0872584967575031
104319,0.07576638180388681
104320,0.1285127822117103
104327,0.11795567584457328
104334,0.09315869881540648
104344,0.11839562630302869
104350,0.0814415482267037
104351,0.09332399127842829
104354,0.1088269070522675
104369,0.12393196084863248
104376,0.10003807841787231
104381,0.09183164590608053
104384,0.10059476686472592
104391,0.06698028409542806
104394,0.10880004859660042
104398,0.12383313263506063
104402,0.08107667246912298
104408,0.08383178686363366
104409,0.06715731780250782
104410,0.1368321679632123
104412,0.08090778378867101
104417,0.10224195402656286
104424,0.09200977161460912
104426,0.0689821634707732
104435,0.08553792270041294
104445,0.08599671348820062
104458,0.06031797777224759
104460,0.09742229473121235
104466,0.0819098533458231
104472,0.12050392877813339
104473,0.10799327231831692
104479,0.06099412949484039
104480,0.07772496579612437
104482,0.12601299811469968
104499,0.057175678609730864
104501,0.060568697140419916
104502,0.08123198025823809
104506,0.08839079620163015
104510,0.06302705882131579
104512,0.07898227598511794
104520,0.13138030302264864
104528,0.11690881255645705
104529,0.10224934478200455
104541,0.09996616529042496
104578,0.07651862651468884
104584,0.08502396465734625
104588,0.10357538114079683
104602,0.09022579231557579
104610,0.06946878717147174
104611,0.08891860279307641
104618,0.11175149629469928
104620,0.08986688661347257
104622,0.0605600306309077
104624,0.07131539284671345
104625,0.09919690591297645
104634,0.13282951738532175
104639,0.10171666451426722
104646,0.07877780239318401
104647,0.07702768146295474
104652,0.06413874832063801
104670,0.08826220670768589
104677,0.08011738215096051
104685,0.11274331313650003
104691,0.09799961084059906
104696,0.07991345676559962
104699,0.0679835744517845
104712,0.11753738767455837
104714,0.0910557437126552
104717,0.0957343736090551
104718,0.08362879024066207
104740,0.08031835344662688
104741,0.10034016915744588
104743,0.05555385886818838
104744,0.10802098499316092
104747,0.1035390109840083
104767,0.09666363716580952
104772,0.17777654934975295
104776,0.13514370025131023
104779,0.07274282942559218
104814,0.09331023763920154
104815,0.08439919937208042
104830,0.10037127666686443
104831,0.1132253027442023
104833,0.10755621751894812
104839,0.07580187829955784
104840,0.08420897865308972
104860,0.1059268520115784
104861,0.06014987545911289
104866,0.08860053471741268
104870,0.07739988309707907
104877,0.10348048660236288
104878,0.06799427867779478
104879,0.08485253963550372
104880,0.09680421500898076
104899,0.09474257304392708
104906,0.06366430911927198
104907,0.11501065878168544
104913,0.09595490187416968
104916,0.11105498584521033
104921,0.09790359019189908
104930,0.08723801854232476
104931,0.10127923097090798
104936,0.10217357862713833
104937,0.09628686564004495
104942,0.08485727184345115
104943,0.08764750377728342
104969,0.1080762895968612
104972,0.14608707666150025
104988,0.0990633102860118
105013,0.10556988374138114
105015,0.10198588033949571
105019,0.08029901512156248
105027,0.09178574652115556
105030,0.09788739204392602
105035,0.1577676943587094
105041,0.07048092770948709
105051,0.12350753644260454
105056,0.07611540052893315
105067,0.1722013726617115
105071,0.10923153863143635
105072,0.06906990383324307
105074,0.12779463765108606
105091,0.12180629640081668
105101,0.07888348139625563
105103,0.08749503094498946
105134,0.09784918439266406
105139,0.09663667551948917
105142,0.12798116185170752
105146,0.09925056786533847
105163,0.09397379983525041
105168,0.11937705966755091
105172,0.05725295163662483
105176,0.1250030044700927
105195,0.0889073497377869
105196,0.139561438156093
105197,0.06729401752962236
105203,0.09167597678332548
105223,0.10015312916224878
105227,0.09399859019022327
105228,0.0669603916005439
105230,0.10954518176310782
105231,0.12669440661928946
105239,0.08514950192825932
105242,0.10297324503252275
105244,0.08850881578331336
105245,0.11426971505555038
105248,0.05906806498270322
105249,0.09027299104210837
105266,0.12537915982031533
105271,0.1232755242410535
105276,0.11672889920363026
105282,0.11126410924019325
105292,0.08246779198898022
105297,0.05359672030956414
105332,0.12610222452515824
105333,0.07994254013101353
105343,0.07077905900355368
105344,0.05776787159912395
105345,0.11951928265437793
105357,0.09795672230266085
105359,0.08959284815887282
105366,0.08143484425141798
105367,0.09934710577274358
105370,0.04917164453387717
105377,0.09690172172906707
105390,0.0867406039007059
105399,0.06973715089288857
105403,0.08488316398042198
105404,0.08642616503697435
105414,0.07941974949519691
105417,0.09031956909378974
105425,0.1420084733065884
105452,0.07845296417336073
105454,0.10370453025224304
105456,0.11652221797626316
105470,0.10884640949776664
105471,0.06377326420127585
105483,0.08325609973880711
105493,0.11466305061689297
105508,0.13090204434713398
105514,0.11070279452733488
105515,0.06052359148215938
105528,0.1371613246926159
105529,0.07666273005064835
105531,0.0771242110845283
105532,0.08170053279568594
105558,0.05589560197991884
105574,0.09669028393618315
105578,0.06566619770621426
105584,0.14593772869023786
105595,0.11719528133628394
105617,0.10440009531338998
105618,0.08668831549633357
105621,0.08317191726359643
105625,0.08760091003292075
105629,0.09079009194955572
105630,0.07204480306129123
105634,0.06687724949735104
105635,0.10436902944214606
105641,0.10544477389238047
105647,0.10590676056272598
105648,0.08545793552607624
105655,0.06858660470760378
105657,0.07205329482295042
105672,0.11136789562865158
105678,0.09195363676473392
105682,0.07684864258453128
105691,0.09961908343767285
105692,0.08878675576518212
105706,0.13041364432736038
105712,0.10639908799949192
105720,0.09476570417307954
105734,0.08419639510664345
105735,0.0978069618467918
105736,0.09101983606787731
105737,0.06978438778131796
105738,0.13471892770381821
105740,0.11586533278502059
105744,0.05868307662619201
105747,0.10654511549131172
105749,0.10901433130640069
105754,0.09673200516493792
105758,0.0664604305300682
105760,0.09414457819915745
105767,0.08778267170129317
105784,0.11324269618058852
105791,0.0926289457652471
105802,0.08583954114650562
105807,0.132633851571609
105809,0.07800246422065679
105816,0.10383753805283899
105817,0.059045573684618165
105824,0.13432390174939038
105832,0.10195801439602889
105856,0.07723195457941735
105865,0.08707078841316597
105899,0.07996993834692734
105906,0.05830189853118221
105916,0.09551492335815018
105923,0.11517387027843513
105937,0.09393040655598797
105965,0.06904924353306019
105966,0.0867172355661994
105968,0.07231169616107966
105973,0.08696249826511697
105976,0.10941013414199438
105978,0.06545100078982316
105979,0.0779038175530739
105991,0.10133736079691551
105998,0.08733092595861318
105999,0.0965136512643047
106000,0.10558691002353562
106001,0.10775223848045626
106010,0.08568779466918128
106011,0.09564893926670182
106013,0.11989127072006536
106015,0.08390268922884786
106026,0.06850305474038794
106032,0.07321665652073267
106035,0.09716708551260224
106040,0.09098418269555363
106041,0.1284796634737955
106044,0.06410335288730015
106053,0.09999707913382622
106054,0.07129430650611303
106065,0.126188528131618
106081,0.08182097333726313
106083,0.08787311426332133
106087,0.09700650820013951
106090,0.09893263766731161
106101,0.05259765391528938
106102,0.12510171598403816
106109,0.0783413385052643
106116,0.07628810135059118
106150,0.07779537642669514
106155,0.16077480472746514
106166,0.09006787005439804
106176,0.08807418917024495
106189,0.07156576520245582
106199,0.12770943181918482
106205,0.09165829376908372
106206,0.08382953418424294
106211,0.0848688232699081
106214,0.06517465439003192
106216,0.09305202051974694
106217,0.09747510443136732
106225,0.08148146390138522
106249,0.07264638887305828
106256,0.08001652819759494
106258,0.07853913636713442
106261,0.10287220324863754
106262,0.11645519534344972
106264,0.06257872890159431
106271,0.11152255114627027
106276,0.08472267103771675
106277,0.09420766881209126
106286,0.112090030801031
106293,0.067210040306962
106295,0.07508324671321784
106296,0.10333347219092023
106297,0.12640171753163085
106298,0.09420237682039086
106311,0.079721007074185
106314,0.11557080800078885
106320,0.124624613857673
106334,0.10594868114099869
106346,0.07481426087962355
106347,0.07990686553118395
106349,0.08871275717643874
106354,0.1114517074733923
106360,0.056594327546456616
106373,0.0896619986394359
106377,0.07523589250874056
106386,0.10761304375981277
106387,0.10733002352154034
106391,0.05614680580389785
106401,0.12459648479499111
106411,0.12077516425707159
106413,0.11743065804991837
106426,0.10178734387241263
106427,0.0796088735857292
106428,0.14411962170893103
106434,0.09612360863632838
106438,0.09811535054705182
106440,0.1010580522922808
106441,0.06525913204162041
106452,0.11883014546614627
106453,0.08169269761495573
106454,0.09047024767695003
106457,0.09853341717317866
106484,0.07567013784886904
106488,0.15182791491954517
106491,0.09002592126786937
106514,0.09014191241565199
106527,0.09687967061715458
106528,0.07597662271382773
106529,0.05398641473191715
106534,0.12034495370031612
106550,0.11094629158819265
106577,0.08224909386072826
106585,0.13007917753053752
106590,0.06278723873315813
106607,0.0793525218565683
106610,0.10622346453346308
106611,0.100193988982041
106612,0.11902415142820387
106624,0.07077629272278792
106631,0.07554126006235579
106647,0.17579311146654958
106660,0.12842524243539763
106674,0.08707207329498372
106687,0.07440607325592427
106712,0.09261730205541269
106713,0.08079693016287527
106717,0.08358693893554761
106720,0.10019961417371193
106721,0.09799713035674278
106724,0.09326243500276965
106735,0.1103907209886201
106739,0.07928740432113843
106740,0.08498912627077218
106754,0.07640512708243175
106760,0.14858496652027683
106761,0.1067415939987703
106784,0.09608821688760848
106787,0.08754301024457581
106797,0.07807792021097289
106798,0.07794169765053884
106802,0.12597054922353462
106803,0.10710562801095772
106804,0.15671255666792552
106805,0.08036206781064861
106810,0.1319611095460297
106812,0.09932826842813697
106813,0.0669210243931942
106817,0.07115089028339672
106822,0.0976504921277391
106823,0.08550105508272454
106827,0.06944204242472411
106841,0.07466084569601587
106851,0.08581883905283516
106852,0.09877256180163811
106853,0.14787005174371337
106854,0.15412803556374144
106861,0.09953356328218484
106873,0.1206519412998017
106877,0.07564694045924134
106878,0.08544650271459397
106881,0.10574255269635749
106900,0.08085408886893058
106906,0.07501680116994289
106907,0.08412464802716871
106914,0.10018275340685855
106916,0.08773185718745136
106924,0.07256331088017294
106931,0.08353873248629078
106936,0.10868609263605447
106937,0.08019105798226053
106938,0.08406581305231851
106939,0.11192093046225032
106943,0.0723894746237996
106944,0.07799337249419587
106967,0.1109675257136161
106980,0.0947839240973775
106986,0.06750506570203343
106987,0.08674330345137539
106990,0.06757227920675064
107013,0.056665623737117525
107023,0.09693837110147573
107033,0.06557545632862774
107037,0.10291019362855912
107048,0.1007891981508219
107071,0.1096971088213134
107081,0.06293706082306749
107113,0.08830914490258891
107130,0.06658810173917523
107131,0.088822057059645
107145,0.09361897473372871
107156,0.09691416049943516
107219,0.07735015668688604
107222,0.11750364470585051
107223,0.19520602901545936
107232,0.12889784349464145
107245,0.1012942994676652
107246,0.06010888075841454
107247,0.06650045636248043
107256,0.07561107986351934
107259,0.07252905294936168
107260,0.04992994256850449
107279,0.13810792406706526
107280,0.07151905000447593
107281,0.09939245406580056
107285,0.09284751401578452
107329,0.11275393242006418
107337,0.07681889044308149
107349,0.07833694288458337
107350,0.09480961926338823
107351,0.0631849321380953
107359,0.14681416735609948
107391,0.10246444703609135
107394,0.11508039738491233
107395,0.06374626386767672
107406,0.1146604537326145
107416,0.11146788107514718
107417,0.08211953536866509
107418,0.07482344075083806
107419,0.07890541526292986
107444,0.08810511251608553
107445,0.10311180162547652
107446,0.09848895078422562
107460,0.09905377693631935
107470,0.10445470437389875
107475,0.07907472197094355
107520,0.08935067182106952
107526,0.09724474438455166
107527,0.06324008263009259
107530,0.07113339408250155
107532,0.13787741989332344
107534,0.1184041882948319
107535,0.08697329160495632
107554,0.11305530254413988
107556,0.08943084747051008
107559,0.09589218346121092
107561,0.06210911840277364
107564,0.07986855135497961
107566,0.09816795663098608
107571,0.0833741840865979
107590,0.10516549880856134
107602,0.09760960579364635
107625,0.12271207489023837
107626,0.1349315997948098
107635,0.08297230188537175
107636,0.07933647807504104
107645,0.10302063085014067
107652,0.11755368196396519
107655,0.06412224333377352
107668,0.0689573038211672
107670,0.07378452236647186
107677,0.05957651539846535
107680,0.11074020278187553
107683,0.08626326455170388
107684,0.07585343065445688
107691,0.08970253169964948
107692,0.11383828432248519
107703,0.12418629980921429
107709,0.0652894242118979
107710,0.0759569480867644
107721,0.09930512979346393
107725,0.12040188542284525
107727,0.13053126888432925
107739,0.09289895785458889
107740,0.10683939785836943
107741,0.09886207505835723
107747,0.07230567652650502
107765,0.13935404908589016
107768,0.07033235835778177
107775,0.09228159895312807
107782,0.11703964666099166
107790,0.07549566175062682
107801,0.08972625729836352
107807,0.06378029547741186
107811,0.11419524383567109
107817,0.13111506799599212
107826,0.08419028409684023
107838,0.09870949697970008
107839,0.08351624996943574
107843,0.07973024872844596
107847,0.06802034704995862
107849,0.10327654727523325
107850,0.0935117129465144
107867,0.11445354248466028
107871,0.10179679239582272
107908,0.09106092615095979
107913,0.125721634487623
107927,0.10604800319989177
107931,0.05589531839953651
107955,0.05945604299898241
107962,0.09388401889112533
107977,0.0802389009744053
107978,0.08909339157005983
107993,0.07683913448171867
108010,0.0801215993452411
108016,0.11143236476422852
108018,0.13182530377472004
108027,0.11056836852897901
108045,0.09974307702274507
108069,0.1251717368457823
108082,0.09715689383982681
108089,0.09353155562212233
108092,0.08435046922994353
108106,0.07528720340790976
108112,0.0939305443461975
108120,0.1208728438645273
108122,0.1560976091144597
108135,0.12570388151669856
108170,0.08084717808970482
108171,0.09382756503865036
108177,0.06517841463656608
108180,0.11193698587561714
108183,0.08612866559296418
108184,0.06711940401624306
108185,0.09375574637460561
108192,0.09836504896458213
108195,0.10860385343532991
108196,0.1251113930942449
108218,0.07813118726281401
108219,0.13129814606115128
108243,0.10842581216765176
108249,0.06593028942775729
108251,0.05178164180767657
108274,0.07381262686278851
